id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
1297,51,No,Frequently,968.0,Research & Development,6,Basic Education,Medical,Dissatisfied,Female,40.0,Dissatisfied,Entry Level,Laboratory Technician,Satisfied,Single,2838.0,0,No,14,Satisfied,Dissatisfied,Unvested,8,6,Dissatisfied,7,0,7,3
1298,30,No,Non,879.0,Research & Development,9,Basic Education,Medical,Satisfied,Female,72.0,Satisfied,Junior,Manufacturing Director,Satisfied,Single,4695.0,7,Yes,18,Satisfied,Satisfied,Unvested,10,3,Satisfied,8,4,1,7
1299,29,Yes,Rarely,806.0,Research & Development,7,Associate Degree,Technical Degree,Dissatisfied,Female,39.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Divorced,3339.0,3,Yes,13,Satisfied,Not Satisfied at all,Intermediate,10,2,Satisfied,7,7,7,7
1301,28,No,Rarely,640.0,Research & Development,1,Associate Degree,Technical Degree,Delighted,Male,84.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Single,2080.0,2,No,11,Satisfied,Dissatisfied,Unvested,5,2,Dissatisfied,3,2,1,2
1303,25,No,Rarely,266.0,Research & Development,1,Associate Degree,Medical,Delighted,Female,40.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Single,2096.0,1,No,18,Satisfied,Delighted,Unvested,2,3,Dissatisfied,2,2,2,1
1304,32,No,Rarely,604.0,Sales,8,Associate Degree,Medical,Satisfied,Male,56.0,Delighted,Junior,Sales Executive,Delighted,Married,6209.0,1,No,15,Satisfied,Satisfied,Intermediate,10,4,Delighted,10,7,0,8
1306,45,No,Frequently,364.0,Research & Development,25,Associate Degree,Medical,Dissatisfied,Female,83.0,Satisfied,Executive,Manager,Dissatisfied,Single,18061.0,3,No,22,Delighted,Satisfied,Unvested,22,4,Satisfied,0,0,0,0
1307,39,No,Rarely,412.0,Research & Development,13,Bachelor's Degree,Medical,Satisfied,Female,94.0,Dissatisfied,Manager,Manager,Dissatisfied,Unknown,17123.0,6,Yes,13,Satisfied,Delighted,Intermediate,21,4,Satisfied,19,9,15,2
1308,58,No,Rarely,848.0,Research & Development,23,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,88.0,Satisfied,Entry Level,Research Scientist,Unknown,Divorced,2372.0,1,No,12,Satisfied,Delighted,Intermediate,2,3,Satisfied,2,2,2,2
1309,32,Yes,Rarely,1089.0,Research & Development,7,Basic Education,Life Sciences,Delighted,Male,79.0,Satisfied,Junior,Laboratory Technician,Satisfied,Married,4883.0,1,No,18,Satisfied,Not Satisfied at all,Basic,10,2,Satisfied,10,4,1,1
1310,39,Yes,Rarely,360.0,Research & Development,23,Associate Degree,Medical,Satisfied,Male,93.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Single,3904.0,0,No,13,Satisfied,Not Satisfied at all,Unvested,6,2,Satisfied,5,2,0,3
1311,30,No,Rarely,1138.0,Research & Development,6,Associate Degree,Technical Degree,Not Satisfied at all,Female,48.0,Dissatisfied,Junior,Laboratory Technician,Delighted,Married,4627.0,0,No,12,Satisfied,Not Satisfied at all,Basic,10,6,Satisfied,9,2,6,7
1312,36,No,Rarely,325.0,Research & Development,10,Bachelor's Degree,Technical Degree,Delighted,Female,63.0,Satisfied,Senior,Healthcare Representative,Satisfied,Married,7094.0,3,No,12,Satisfied,Not Satisfied at all,Unvested,10,0,Satisfied,7,7,1,7
1314,46,No,Rarely,991.0,Human Resources,1,Basic Education,Unknown,Delighted,Female,44.0,Satisfied,Entry Level,Human Resources,Not Satisfied at all,Single,3423.0,6,No,12,Satisfied,Satisfied,Unvested,10,3,Delighted,7,6,5,7
1315,28,No,Non,1476.0,Research & Development,1,Associate Degree,Life Sciences,Satisfied,Female,55.0,Not Satisfied at all,Junior,Laboratory Technician,Delighted,Married,6674.0,0,No,11,Satisfied,Not Satisfied at all,Executive,10,6,Satisfied,9,8,7,5
1317,50,No,Rarely,1322.0,Research & Development,28,Associate Degree,Life Sciences,Delighted,Female,43.0,Satisfied,Manager,Research Director,Not Satisfied at all,Married,16880.0,4,Yes,11,Satisfied,Dissatisfied,Unvested,25,2,Satisfied,3,2,1,2
1318,40,Yes,Rarely,299.0,Sales,25,Bachelor's Degree,Marketing,Delighted,Male,57.0,Dissatisfied,Senior,Sales Executive,Dissatisfied,Single,9094.0,2,Yes,12,Satisfied,Satisfied,Unvested,9,2,Satisfied,5,4,1,3
1319,52,Yes,Rarely,1030.0,Sales,5,Associate Degree,Life Sciences,Dissatisfied,Male,64.0,Satisfied,Senior,Sales Executive,Dissatisfied,Single,8446.0,9,Yes,19,Satisfied,Satisfied,Unvested,10,2,Dissatisfied,8,7,7,7
1321,30,No,Rarely,634.0,Research & Development,17,Bachelor's Degree,Medical,Dissatisfied,Female,95.0,Satisfied,Senior,Manager,Not Satisfied at all,Married,11916.0,1,Yes,23,Delighted,Delighted,Intermediate,9,2,Satisfied,9,1,0,8
1322,39,No,Rarely,524.0,Research & Development,18,Basic Education,Life Sciences,Not Satisfied at all,Male,32.0,Satisfied,Junior,Manufacturing Director,Satisfied,Single,4534.0,0,No,11,Satisfied,Not Satisfied at all,Unvested,9,6,Satisfied,8,7,1,7
1324,31,No,Non,587.0,Sales,2,Bachelor's Degree,Life Sciences,Delighted,Female,57.0,Satisfied,Senior,Sales Executive,Satisfied,Divorced,9852.0,1,Yes,19,Satisfied,Not Satisfied at all,Basic,10,5,Dissatisfied,10,8,9,6
1329,41,No,Non,256.0,Sales,10,Basic Education,Medical,Satisfied,Male,40.0,Not Satisfied at all,Junior,Sales Executive,Dissatisfied,Single,6151.0,1,No,13,Satisfied,Not Satisfied at all,Unvested,19,4,Satisfied,19,2,11,9
1331,31,Yes,Frequently,1060.0,Sales,1,Associate Degree,Life Sciences,Delighted,Female,54.0,Satisfied,Entry Level,Sales Representative,Dissatisfied,Single,2302.0,1,Yes,11,Satisfied,Not Satisfied at all,Unvested,3,2,Delighted,3,2,2,2
1333,44,Yes,Rarely,935.0,Research & Development,3,Associate Degree,Life Sciences,Not Satisfied at all,Male,89.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Married,2362.0,4,No,12,Satisfied,Satisfied,Unvested,10,4,Delighted,3,2,1,2
1334,42,No,Non,495.0,Research & Development,2,No Formal Education,Life Sciences,Satisfied,Male,37.0,Satisfied,Manager,Manager,Satisfied,Married,17861.0,0,Yes,13,Satisfied,Delighted,Unvested,21,3,Dissatisfied,20,8,2,7
1336,55,No,Rarely,282.0,Research & Development,2,Basic Education,Medical,Delighted,Female,58.0,Not Satisfied at all,Executive,Manager,Satisfied,Married,19187.0,4,No,14,Satisfied,Delighted,Basic,23,5,Satisfied,19,9,9,11
1338,56,No,Rarely,206.0,Human Resources,8,Bachelor's Degree,Life Sciences,Delighted,Male,99.0,Satisfied,Executive,Manager,Dissatisfied,Single,19717.0,6,No,14,Satisfied,Not Satisfied at all,Unvested,36,4,Satisfied,7,3,7,7
1340,40,No,Non,458.0,Research & Development,16,Basic Education,Life Sciences,Satisfied,Male,74.0,Satisfied,Entry Level,Research Scientist,Satisfied,Divorced,3544.0,9,No,16,Satisfied,Dissatisfied,Basic,6,0,Satisfied,4,2,0,0
1344,34,No,Rarely,943.0,Research & Development,9,Associate Degree,Life Sciences,Delighted,Male,86.0,Satisfied,Senior,Healthcare Representative,Delighted,Divorced,8500.0,0,No,11,Satisfied,Delighted,Basic,10,0,Dissatisfied,9,7,1,6
1346,40,No,Rarely,523.0,Research & Development,2,Associate Degree,Life Sciences,Satisfied,Male,98.0,Satisfied,Junior,Research Scientist,Delighted,Single,4661.0,1,No,13,Satisfied,Satisfied,Unvested,9,4,Satisfied,9,8,8,8
1349,41,No,Frequently,1018.0,Sales,1,Associate Degree,Marketing,Satisfied,Female,66.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Divorced,4103.0,0,No,17,Satisfied,Delighted,Basic,10,2,Satisfied,9,3,1,7
1350,35,No,Frequently,482.0,Research & Development,4,Bachelor's Degree,Life Sciences,Satisfied,Male,87.0,Satisfied,Junior,Research Scientist,Satisfied,Unknown,4249.0,1,Yes,11,Satisfied,Dissatisfied,Unvested,9,3,Satisfied,9,6,1,1
1352,51,No,Rarely,770.0,Human Resources,5,Associate Degree,Life Sciences,Satisfied,Male,84.0,Satisfied,Manager,Manager,Dissatisfied,Divorced,14026.0,1,Yes,11,Satisfied,Dissatisfied,Basic,33,2,Satisfied,33,9,0,10
1355,38,No,Rarely,1009.0,Sales,2,Basic Education,Life Sciences,Dissatisfied,Female,31.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Divorced,6893.0,3,No,15,Satisfied,Delighted,Basic,11,3,Satisfied,7,7,1,7
1356,34,No,Rarely,507.0,Sales,15,Basic Education,Medical,Satisfied,Female,66.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Single,6125.0,1,No,12,Satisfied,Delighted,Unvested,10,6,Delighted,10,8,9,6
1358,25,No,Rarely,882.0,Research & Development,19,No Formal Education,Medical,Delighted,Male,67.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Married,3669.0,3,No,11,Satisfied,Satisfied,Executive,7,6,Dissatisfied,3,2,1,2
1360,58,Yes,Rarely,601.0,Research & Development,7,Bachelor's Degree,Unknown,Satisfied,Female,53.0,Dissatisfied,Senior,Manufacturing Director,Not Satisfied at all,Married,10008.0,7,Yes,14,Satisfied,Delighted,Unvested,31,0,Dissatisfied,10,9,5,9
1361,40,No,Rarely,329.0,Research & Development,1,Bachelor's Degree,Life Sciences,Dissatisfied,Male,88.0,Satisfied,Entry Level,Laboratory Technician,Dissatisfied,Married,2387.0,3,No,22,Delighted,Satisfied,Basic,7,3,Satisfied,4,2,0,3
1362,36,No,Frequently,607.0,Sales,7,Associate Degree,Marketing,Not Satisfied at all,Female,83.0,Delighted,Junior,Sales Executive,Not Satisfied at all,Married,4639.0,2,No,16,Satisfied,Delighted,Basic,17,2,Dissatisfied,15,7,6,13
1363,48,No,Rarely,855.0,Research & Development,4,Associate Degree,Life Sciences,Delighted,Male,54.0,Satisfied,Senior,Manufacturing Director,Delighted,Single,7898.0,1,No,11,Satisfied,Satisfied,Unvested,11,2,Satisfied,10,9,0,8
1364,27,No,Rarely,1291.0,Sales,11,Associate Degree,Medical,Satisfied,Female,98.0,Delighted,Entry Level,Sales Representative,Delighted,Unknown,2534.0,8,No,14,Satisfied,Dissatisfied,Basic,5,4,Satisfied,1,0,0,0
1367,51,No,Rarely,1405.0,Research & Development,11,Basic Education,Technical Degree,Delighted,Female,82.0,Dissatisfied,Manager,Manufacturing Director,Dissatisfied,Single,13142.0,3,No,16,Satisfied,Dissatisfied,Unvested,29,1,Dissatisfied,5,2,0,3
1368,18,No,Non,1124.0,Research & Development,1,Associate Degree,Life Sciences,Delighted,Female,97.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Single,1611.0,1,No,15,Satisfied,Satisfied,Unvested,0,5,Delighted,0,0,0,0
1369,35,No,Rarely,817.0,Research & Development,1,Associate Degree,Medical,Delighted,Female,60.0,Dissatisfied,Junior,Laboratory Technician,Delighted,Married,5363.0,0,No,12,Satisfied,Dissatisfied,Basic,10,0,Satisfied,9,7,0,0
1371,27,No,Frequently,793.0,Sales,2,No Formal Education,Life Sciences,Delighted,Male,43.0,Not Satisfied at all,Junior,Sales Executive,Delighted,Single,5071.0,3,No,20,Delighted,Dissatisfied,Unvested,8,3,Satisfied,6,2,0,0
1372,55,Yes,Rarely,267.0,Sales,13,Bachelor's Degree,Marketing,Not Satisfied at all,Male,85.0,Delighted,Manager,Sales Executive,Satisfied,Single,13695.0,6,Yes,17,Satisfied,Satisfied,Unvested,24,2,Dissatisfied,19,7,3,8
1373,56,No,Rarely,1369.0,Research & Development,23,Associate Degree,Life Sciences,Delighted,Male,68.0,Satisfied,Manager,Manufacturing Director,Dissatisfied,Married,13402.0,4,Yes,12,Satisfied,Not Satisfied at all,Basic,33,0,Satisfied,19,16,15,9
1374,34,No,Non,999.0,Research & Development,26,No Formal Education,Technical Degree,Not Satisfied at all,Female,92.0,Dissatisfied,Entry Level,Research Scientist,Satisfied,Divorced,2029.0,1,No,20,Delighted,Satisfied,Executive,5,2,Satisfied,5,4,0,0
1375,40,No,Rarely,1202.0,Research & Development,2,No Formal Education,Medical,Dissatisfied,Female,89.0,Delighted,Junior,Healthcare Representative,Satisfied,Divorced,6377.0,5,No,20,Delighted,Dissatisfied,Executive,15,0,Satisfied,12,11,11,8
1377,36,No,Rarely,285.0,Research & Development,29,Associate Degree,Medical,Dissatisfied,Male,86.0,Satisfied,Junior,Laboratory Technician,Satisfied,Unknown,5429.0,4,No,13,Satisfied,Not Satisfied at all,Intermediate,10,1,Satisfied,8,7,7,7
1379,36,Yes,Frequently,703.0,Sales,2,Associate Degree,Life Sciences,Satisfied,Female,90.0,Dissatisfied,Entry Level,Sales Representative,Delighted,Single,2785.0,7,No,14,Satisfied,Satisfied,Unvested,3,3,Delighted,1,0,0,0
1380,35,Yes,Frequently,662.0,Sales,18,Bachelor's Degree,Marketing,Delighted,Female,67.0,Satisfied,Junior,Sales Executive,Satisfied,Married,4614.0,0,Yes,18,Satisfied,Satisfied,Basic,5,0,Dissatisfied,4,2,3,2
1382,38,No,Frequently,693.0,Research & Development,7,Associate Degree,Life Sciences,Delighted,Male,57.0,Delighted,Entry Level,Research Scientist,Satisfied,Divorced,2610.0,1,No,11,Satisfied,Delighted,Executive,4,2,Satisfied,4,2,0,3
1383,34,No,Rarely,404.0,Research & Development,2,Bachelor's Degree,Technical Degree,Satisfied,Female,98.0,Satisfied,Junior,Healthcare Representative,Delighted,Single,6687.0,1,No,11,Satisfied,Delighted,Unvested,14,2,Delighted,14,11,4,11
1387,28,No,Rarely,736.0,Sales,26,Associate Degree,Life Sciences,Satisfied,Male,48.0,Dissatisfied,Junior,Sales Executive,Not Satisfied at all,Unknown,4724.0,1,No,11,Satisfied,Satisfied,Basic,5,0,Satisfied,5,3,0,4
1389,31,Yes,Rarely,330.0,Research & Development,22,Bachelor's Degree,Medical,Delighted,Male,98.0,Satisfied,Junior,Manufacturing Director,Satisfied,Married,6179.0,1,Yes,15,Satisfied,Delighted,Intermediate,10,3,Dissatisfied,10,2,6,7
1390,39,No,Rarely,1498.0,Sales,21,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,44.0,Dissatisfied,Junior,Sales Executive,Delighted,Married,6120.0,3,Yes,12,Satisfied,Delighted,Intermediate,8,2,Delighted,5,4,1,4
1391,51,No,Rarely,541.0,Sales,2,Associate Degree,Marketing,Dissatisfied,Male,52.0,Satisfied,Senior,Sales Executive,Dissatisfied,Married,10596.0,2,No,11,Satisfied,Dissatisfied,Unvested,14,5,Satisfied,4,2,3,4
1392,41,No,Frequently,1200.0,Research & Development,22,Associate Degree,Life Sciences,Delighted,Female,75.0,Satisfied,Junior,Research Scientist,Delighted,Divorced,5467.0,3,Yes,14,Satisfied,Not Satisfied at all,Intermediate,12,4,Dissatisfied,6,2,3,1
1394,37,No,Rarely,1439.0,Research & Development,4,No Formal Education,Life Sciences,Satisfied,Male,54.0,Satisfied,Entry Level,Research Scientist,Satisfied,Married,2996.0,7,Yes,15,Satisfied,Delighted,Unvested,8,2,Satisfied,6,4,1,3
1395,33,No,Frequently,1111.0,Sales,5,No Formal Education,Life Sciences,Dissatisfied,Male,61.0,Satisfied,Junior,Sales Executive,Delighted,Married,9998.0,6,No,13,Satisfied,Not Satisfied at all,Unvested,8,2,Delighted,5,4,1,2
1396,32,No,Rarely,499.0,Sales,2,No Formal Education,Marketing,Satisfied,Male,36.0,Satisfied,Junior,Sales Executive,Dissatisfied,Married,4078.0,0,Yes,13,Satisfied,Not Satisfied at all,Executive,4,2,Dissatisfied,3,2,1,2
1397,39,No,Rarely,1485.0,Research & Development,25,Basic Education,Life Sciences,Satisfied,Male,71.0,Satisfied,Senior,Healthcare Representative,Satisfied,Married,10920.0,3,No,21,Delighted,Dissatisfied,Basic,13,2,Satisfied,6,4,0,5
1399,25,No,Rarely,1372.0,Sales,18,No Formal Education,Life Sciences,Not Satisfied at all,Male,93.0,Delighted,Junior,Sales Executive,Satisfied,Married,6232.0,2,No,11,Satisfied,Dissatisfied,Unvested,6,3,Dissatisfied,3,2,1,2
1401,52,No,Frequently,322.0,Research & Development,28,Basic Education,Medical,Delighted,Female,59.0,Delighted,Manager,Manufacturing Director,Satisfied,Married,13247.0,2,Yes,11,Satisfied,Dissatisfied,Basic,24,3,Dissatisfied,5,3,0,2
1402,36,No,Rarely,930.0,Research & Development,6,Associate Degree,Medical,Not Satisfied at all,Female,73.0,Dissatisfied,Junior,Research Scientist,Satisfied,Single,4081.0,1,Yes,14,Satisfied,Not Satisfied at all,Unvested,20,3,Not Satisfied at all,20,7,1,8
1403,27,No,Rarely,205.0,Sales,10,Associate Degree,Marketing,Delighted,Female,98.0,Dissatisfied,Junior,Sales Executive,Delighted,Married,5769.0,1,Yes,11,Satisfied,Delighted,Unvested,6,3,Satisfied,6,2,4,4
1405,27,Yes,Rarely,135.0,Research & Development,17,Bachelor's Degree,Life Sciences,Delighted,Female,51.0,Satisfied,Entry Level,Research Scientist,Satisfied,Single,2394.0,1,Yes,13,Satisfied,Delighted,Unvested,8,2,Satisfied,8,2,7,7
1407,26,No,Rarely,683.0,Research & Development,2,No Formal Education,Medical,Not Satisfied at all,Male,36.0,Dissatisfied,Entry Level,Research Scientist,Delighted,Single,3904.0,0,No,12,Satisfied,Delighted,Unvested,5,2,Satisfied,4,3,1,1
1408,42,No,Rarely,1147.0,Human Resources,10,Associate Degree,Human Resources,Satisfied,Female,31.0,Satisfied,Manager,Manager,Not Satisfied at all,Married,16799.0,0,No,14,Satisfied,Satisfied,Basic,21,5,Satisfied,20,7,0,9
1409,52,No,Rarely,258.0,Research & Development,8,Bachelor's Degree,Other,Satisfied,Female,54.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Married,2950.0,9,No,13,Satisfied,Satisfied,Unvested,12,2,Not Satisfied at all,5,4,0,4
1411,37,No,Rarely,1462.0,Research & Development,11,Associate Degree,Medical,Not Satisfied at all,Female,94.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Single,3629.0,4,No,18,Satisfied,Not Satisfied at all,Unvested,8,6,Satisfied,3,2,0,2
1412,35,No,Frequently,200.0,Research & Development,18,Basic Education,Life Sciences,Satisfied,Male,60.0,Satisfied,Senior,Manufacturing Director,Delighted,Single,9362.0,2,No,11,Satisfied,Satisfied,Unvested,10,2,Satisfied,2,2,2,2
1415,25,No,Rarely,949.0,Research & Development,1,Associate Degree,Technical Degree,Not Satisfied at all,Male,81.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Unknown,3229.0,4,No,11,Satisfied,Dissatisfied,Basic,7,4,Dissatisfied,3,2,0,2
1417,26,No,Rarely,652.0,Research & Development,7,Associate Degree,Other,Satisfied,Male,100.0,Delighted,Entry Level,Laboratory Technician,Not Satisfied at all,Single,3578.0,0,No,12,Satisfied,Delighted,Unvested,8,2,Satisfied,7,7,0,7
1419,29,No,Rarely,332.0,Human Resources,17,Associate Degree,Other,Dissatisfied,Male,51.0,Dissatisfied,Senior,Human Resources,Not Satisfied at all,Single,7988.0,1,No,13,Satisfied,Not Satisfied at all,Unvested,10,3,Dissatisfied,10,9,0,9
1420,49,Yes,Frequently,1475.0,Research & Development,28,Basic Education,Life Sciences,Not Satisfied at all,Male,97.0,Dissatisfied,Junior,Laboratory Technician,Not Satisfied at all,Single,4284.0,3,No,20,Delighted,Not Satisfied at all,Unvested,20,2,Satisfied,4,3,1,3
1421,29,Yes,Rarely,337.0,Research & Development,14,No Formal Education,Other,Satisfied,Female,84.0,Satisfied,Senior,Healthcare Representative,Delighted,Single,7553.0,0,Yes,12,Satisfied,Not Satisfied at all,Unvested,9,1,Satisfied,8,7,7,7
1422,36,No,Rarely,971.0,Research & Development,1,Associate Degree,Medical,Delighted,Female,54.0,Satisfied,Manager,Research Director,Delighted,Single,17328.0,6,No,19,Satisfied,Delighted,Unvested,29,3,Dissatisfied,20,7,12,7
1423,58,No,Rarely,1055.0,Research & Development,1,Associate Degree,Medical,Delighted,Female,76.0,Satisfied,Executive,Research Director,Not Satisfied at all,Married,19701.0,3,Yes,21,Delighted,Satisfied,Basic,32,3,Satisfied,9,8,1,5
1424,55,No,Rarely,1136.0,Research & Development,1,Bachelor's Degree,Medical,Dissatisfied,Male,81.0,Delighted,Manager,Research Director,Delighted,Divorced,14732.0,2,No,13,Satisfied,Delighted,Intermediate,31,4,Delighted,7,7,0,0
1425,36,No,Rarely,1174.0,Sales,3,Bachelor's Degree,Marketing,Not Satisfied at all,Female,99.0,Satisfied,Junior,Sales Executive,Dissatisfied,Single,9278.0,3,Yes,16,Satisfied,Delighted,Unvested,15,3,Satisfied,5,4,0,1
1427,31,Yes,Frequently,667.0,Sales,1,Bachelor's Degree,Life Sciences,Dissatisfied,Female,50.0,Not Satisfied at all,Entry Level,Sales Representative,Satisfied,Single,1359.0,1,No,12,Satisfied,Dissatisfied,Unvested,1,3,Satisfied,1,0,0,1
1428,36,No,Rarely,855.0,Sales,7,Bachelor's Degree,Marketing,Delighted,Female,73.0,Satisfied,Junior,Sales Executive,Not Satisfied at all,Divorced,4779.0,7,No,14,Satisfied,Dissatisfied,Intermediate,8,3,Satisfied,3,2,0,2
1430,31,No,Rarely,182.0,Research & Development,8,Postgraduate,Life Sciences,Not Satisfied at all,Female,93.0,Satisfied,Manager,Research Director,Dissatisfied,Single,16422.0,3,No,11,Satisfied,Satisfied,Unvested,9,3,Delighted,3,2,1,0
1431,34,No,Frequently,560.0,Research & Development,1,Bachelor's Degree,Other,Delighted,Male,91.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Divorced,2996.0,5,No,14,Satisfied,Satisfied,Intermediate,10,2,Satisfied,4,3,1,3
1433,31,Yes,Rarely,202.0,Research & Development,8,Associate Degree,Life Sciences,Not Satisfied at all,Female,34.0,Dissatisfied,Entry Level,Research Scientist,Dissatisfied,Single,1261.0,1,No,12,Satisfied,Satisfied,Unvested,1,3,Delighted,1,0,0,0
1434,27,No,Rarely,1377.0,Research & Development,11,No Formal Education,Life Sciences,Dissatisfied,Male,91.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Married,2099.0,0,No,14,Satisfied,Dissatisfied,Unvested,6,3,Delighted,5,0,1,4
1435,36,No,Rarely,172.0,Research & Development,4,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,37.0,Dissatisfied,Junior,Laboratory Technician,Delighted,Single,4907.0,1,No,16,Satisfied,Satisfied,Unvested,10,2,Dissatisfied,10,4,1,8
